timestamp,db,scale,query_name,run_index,elapsed_ms,row_count
2025-11-08T15:57:28.545440,pg,25,humid_hot,1,9.547,1
2025-11-08T15:57:29.458201,pg,25,humid_hot,2,8.725,1
2025-11-08T15:57:30.452091,pg,25,humid_hot,3,9.684,1
2025-11-08T15:57:31.775713,pg,25,humid_hot,4,16.518,1
2025-11-08T15:57:33.603989,pg,25,humid_hot,5,9.061,1
2025-11-08T15:57:34.753312,pg,25,humid_hot,6,11.936,1
2025-11-08T15:57:36.830818,pg,25,humid_hot,7,17.276,1
2025-11-08T15:57:38.307084,pg,25,humid_hot,8,17.616,1
2025-11-08T15:57:39.433414,pg,25,humid_hot,9,16.983,1
2025-11-08T15:57:40.892684,pg,25,humid_hot,10,12.202,1
