timestamp,db,scale,query_name,run_index,elapsed_ms,row_count
2025-11-08T16:08:12.438266,ts,75,humid_hot,1,7.338,1
2025-11-08T16:08:13.890077,ts,75,humid_hot,2,3.167,1
2025-11-08T16:08:14.838839,ts,75,humid_hot,3,2.228,1
2025-11-08T16:08:15.862237,ts,75,humid_hot,4,2.487,1
2025-11-08T16:08:16.705147,ts,75,humid_hot,5,1.888,1
2025-11-08T16:08:18.968791,ts,75,humid_hot,6,2.738,1
2025-11-08T16:08:20.907079,ts,75,humid_hot,7,2.134,1
2025-11-08T16:08:22.688535,ts,75,humid_hot,8,2.952,1
2025-11-08T16:08:24.741563,ts,75,humid_hot,9,1.773,1
2025-11-08T16:08:25.803342,ts,75,humid_hot,10,2.308,1
