timestamp,db,scale,query_name,run_index,elapsed_ms,row_count
2025-11-08T15:59:38.525100,pg,75,count_1year,1,43.031,1
2025-11-08T15:59:39.717049,pg,75,count_1year,2,47.165,1
2025-11-08T15:59:40.803461,pg,75,count_1year,3,51.437,1
2025-11-08T15:59:42.010927,pg,75,count_1year,4,46.348,1
2025-11-08T15:59:43.434597,pg,75,count_1year,5,42.755,1
2025-11-08T15:59:44.978403,pg,75,count_1year,6,48.743,1
2025-11-08T15:59:47.168349,pg,75,count_1year,7,60.489,1
2025-11-08T15:59:48.313843,pg,75,count_1year,8,48.515,1
2025-11-08T15:59:49.432106,pg,75,count_1year,9,58.055,1
2025-11-08T15:59:50.517765,pg,75,count_1year,10,40.382,1
