timestamp,db,scale,query_name,run_index,elapsed_ms,row_count
2025-11-08T16:05:24.664789,ts,25,humid_hot,1,8.700,1
2025-11-08T16:05:25.659169,ts,25,humid_hot,2,2.361,1
2025-11-08T16:05:26.952313,ts,25,humid_hot,3,2.001,1
2025-11-08T16:05:27.688191,ts,25,humid_hot,4,2.255,1
2025-11-08T16:05:28.349519,ts,25,humid_hot,5,2.756,1
2025-11-08T16:05:29.599163,ts,25,humid_hot,6,1.752,1
2025-11-08T16:05:30.551824,ts,25,humid_hot,7,1.997,1
2025-11-08T16:05:31.524225,ts,25,humid_hot,8,3.325,1
2025-11-08T16:05:32.491313,ts,25,humid_hot,9,2.045,1
2025-11-08T16:05:33.569166,ts,25,humid_hot,10,1.901,1
