timestamp,db,scale,query_name,run_index,elapsed_ms,row_count
2025-11-08T15:53:54.320034,pg,1,count_1day,1,12.513,1
2025-11-08T15:53:55.189315,pg,1,count_1day,2,1.667,1
2025-11-08T15:53:56.011736,pg,1,count_1day,3,1.997,1
2025-11-08T15:53:57.191565,pg,1,count_1day,4,1.944,1
2025-11-08T15:53:58.178463,pg,1,count_1day,5,1.618,1
2025-11-08T15:53:59.389375,pg,1,count_1day,6,1.790,1
2025-11-08T15:54:00.883050,pg,1,count_1day,7,1.910,1
2025-11-08T15:54:01.984703,pg,1,count_1day,8,1.164,1
2025-11-08T15:54:03.587023,pg,1,count_1day,9,1.317,1
2025-11-08T15:54:04.539283,pg,1,count_1day,10,1.179,1
