timestamp,db,scale,query_name,run_index,elapsed_ms,row_count
2025-11-08T15:59:52.039403,pg,75,downsample_pg_day,1,47.600,31
2025-11-08T15:59:54.046849,pg,75,downsample_pg_day,2,48.210,31
2025-11-08T15:59:55.243600,pg,75,downsample_pg_day,3,35.679,31
2025-11-08T15:59:56.166347,pg,75,downsample_pg_day,4,44.771,31
2025-11-08T15:59:57.317397,pg,75,downsample_pg_day,5,45.076,31
2025-11-08T15:59:58.308470,pg,75,downsample_pg_day,6,43.369,31
2025-11-08T15:59:59.685963,pg,75,downsample_pg_day,7,44.527,31
2025-11-08T16:00:00.735985,pg,75,downsample_pg_day,8,44.397,31
2025-11-08T16:00:01.640948,pg,75,downsample_pg_day,9,39.052,31
2025-11-08T16:00:03.539461,pg,75,downsample_pg_day,10,41.437,31
