timestamp,db,scale,query_name,run_index,elapsed_ms,row_count
2025-11-08T16:07:12.521700,ts,75,count_1day,1,14.452,1
2025-11-08T16:07:13.488251,ts,75,count_1day,2,1.882,1
2025-11-08T16:07:14.479329,ts,75,count_1day,3,1.431,1
2025-11-08T16:07:15.393456,ts,75,count_1day,4,1.733,1
2025-11-08T16:07:16.542740,ts,75,count_1day,5,2.352,1
2025-11-08T16:07:17.426672,ts,75,count_1day,6,2.048,1
2025-11-08T16:07:19.632484,ts,75,count_1day,7,1.965,1
2025-11-08T16:07:21.525299,ts,75,count_1day,8,1.987,1
2025-11-08T16:07:23.777743,ts,75,count_1day,9,1.663,1
2025-11-08T16:07:26.024134,ts,75,count_1day,10,1.781,1
