timestamp,db,scale,query_name,run_index,elapsed_ms,row_count
2025-11-08T15:59:26.875354,pg,75,count_1month,1,45.429,1
2025-11-08T15:59:28.231201,pg,75,count_1month,2,75.448,1
2025-11-08T15:59:29.487344,pg,75,count_1month,3,51.004,1
2025-11-08T15:59:30.585570,pg,75,count_1month,4,48.686,1
2025-11-08T15:59:31.770724,pg,75,count_1month,5,41.423,1
2025-11-08T15:59:32.680523,pg,75,count_1month,6,48.692,1
2025-11-08T15:59:33.955856,pg,75,count_1month,7,47.567,1
2025-11-08T15:59:35.231099,pg,75,count_1month,8,52.277,1
2025-11-08T15:59:36.239440,pg,75,count_1month,9,46.451,1
2025-11-08T15:59:37.273236,pg,75,count_1month,10,59.196,1
