timestamp,db,scale,query_name,run_index,elapsed_ms,row_count
2025-11-08T15:55:58.294007,pg,10,downsample_pg_day,1,13.675,31
2025-11-08T15:55:59.115563,pg,10,downsample_pg_day,2,7.434,31
2025-11-08T15:56:00.499835,pg,10,downsample_pg_day,3,5.748,31
2025-11-08T15:56:01.902675,pg,10,downsample_pg_day,4,4.330,31
2025-11-08T15:56:03.018576,pg,10,downsample_pg_day,5,4.624,31
2025-11-08T15:56:04.405110,pg,10,downsample_pg_day,6,4.293,31
2025-11-08T15:56:05.398746,pg,10,downsample_pg_day,7,4.819,31
2025-11-08T15:56:07.080917,pg,10,downsample_pg_day,8,5.156,31
2025-11-08T15:56:08.436184,pg,10,downsample_pg_day,9,7.193,31
2025-11-08T15:56:09.441903,pg,10,downsample_pg_day,10,6.666,31
