timestamp,db,scale,query_name,run_index,elapsed_ms,row_count
2025-11-08T16:02:22.437162,ts,1,count_1year,1,52.046,1
2025-11-08T16:02:23.640820,ts,1,count_1year,2,5.202,1
2025-11-08T16:02:25.173537,ts,1,count_1year,3,3.841,1
2025-11-08T16:02:26.493623,ts,1,count_1year,4,4.718,1
2025-11-08T16:02:27.922051,ts,1,count_1year,5,5.027,1
2025-11-08T16:02:29.355988,ts,1,count_1year,6,4.625,1
2025-11-08T16:02:31.274985,ts,1,count_1year,7,5.353,1
2025-11-08T16:02:32.546245,ts,1,count_1year,8,6.201,1
2025-11-08T16:02:33.580375,ts,1,count_1year,9,5.944,1
2025-11-08T16:02:35.540808,ts,1,count_1year,10,6.530,1
