timestamp,db,scale,query_name,run_index,elapsed_ms,row_count
2025-11-08T16:01:26.512933,pg,100,humid_hot,1,42.001,1
2025-11-08T16:01:27.545235,pg,100,humid_hot,2,47.507,1
2025-11-08T16:01:28.843318,pg,100,humid_hot,3,48.755,1
2025-11-08T16:01:29.957463,pg,100,humid_hot,4,54.430,1
2025-11-08T16:01:31.094743,pg,100,humid_hot,5,52.001,1
2025-11-08T16:01:32.353467,pg,100,humid_hot,6,51.575,1
2025-11-08T16:01:33.884828,pg,100,humid_hot,7,51.158,1
2025-11-08T16:01:35.234209,pg,100,humid_hot,8,47.986,1
2025-11-08T16:01:36.246318,pg,100,humid_hot,9,57.687,1
2025-11-08T16:01:37.758707,pg,100,humid_hot,10,50.459,1
