timestamp,db,scale,query_name,run_index,elapsed_ms,row_count
2025-11-08T16:06:03.236455,ts,50,count_1month,1,14.815,1
2025-11-08T16:06:04.320485,ts,50,count_1month,2,3.032,1
2025-11-08T16:06:06.068221,ts,50,count_1month,3,2.053,1
2025-11-08T16:06:07.725401,ts,50,count_1month,4,3.194,1
2025-11-08T16:06:08.682693,ts,50,count_1month,5,2.510,1
2025-11-08T16:06:10.193891,ts,50,count_1month,6,2.068,1
2025-11-08T16:06:11.327837,ts,50,count_1month,7,2.342,1
2025-11-08T16:06:13.340747,ts,50,count_1month,8,2.039,1
2025-11-08T16:06:14.355928,ts,50,count_1month,9,1.632,1
2025-11-08T16:06:15.366634,ts,50,count_1month,10,2.350,1
