timestamp,db,scale,query_name,run_index,elapsed_ms,row_count
2025-11-08T16:00:05.088181,pg,75,humid_hot,1,54.073,1
2025-11-08T16:00:06.235217,pg,75,humid_hot,2,48.177,1
2025-11-08T16:00:08.213618,pg,75,humid_hot,3,40.496,1
2025-11-08T16:00:09.778308,pg,75,humid_hot,4,48.074,1
2025-11-08T16:00:11.359436,pg,75,humid_hot,5,56.857,1
2025-11-08T16:00:12.945659,pg,75,humid_hot,6,43.113,1
2025-11-08T16:00:14.672485,pg,75,humid_hot,7,38.355,1
2025-11-08T16:00:16.462427,pg,75,humid_hot,8,59.596,1
2025-11-08T16:00:17.863887,pg,75,humid_hot,9,45.242,1
2025-11-08T16:00:18.868073,pg,75,humid_hot,10,40.537,1
