timestamp,db,scale,query_name,run_index,elapsed_ms,row_count
2025-11-08T15:55:04.762187,pg,1,humid_cold,1,2.093,1
2025-11-08T15:55:05.795564,pg,1,humid_cold,2,2.065,1
2025-11-08T15:55:06.675142,pg,1,humid_cold,3,2.165,1
2025-11-08T15:55:07.977253,pg,1,humid_cold,4,1.587,1
2025-11-08T15:55:10.286732,pg,1,humid_cold,5,2.576,1
2025-11-08T15:55:11.239548,pg,1,humid_cold,6,1.617,1
2025-11-08T15:55:12.308507,pg,1,humid_cold,7,1.142,1
2025-11-08T15:55:14.468227,pg,1,humid_cold,8,1.297,1
2025-11-08T15:55:16.132452,pg,1,humid_cold,9,2.573,1
2025-11-08T15:55:17.542679,pg,1,humid_cold,10,1.921,1
