timestamp,db,scale,query_name,run_index,elapsed_ms,row_count
2025-11-08T16:04:07.265932,ts,10,humid_hot,1,2.693,1
2025-11-08T16:04:08.270672,ts,10,humid_hot,2,2.501,1
2025-11-08T16:04:09.660120,ts,10,humid_hot,3,2.419,1
2025-11-08T16:04:10.737405,ts,10,humid_hot,4,2.927,1
2025-11-08T16:04:11.847047,ts,10,humid_hot,5,2.532,1
2025-11-08T16:04:12.928350,ts,10,humid_hot,6,2.307,1
2025-11-08T16:04:13.842340,ts,10,humid_hot,7,2.710,1
2025-11-08T16:04:14.767523,ts,10,humid_hot,8,2.388,1
2025-11-08T16:04:15.833987,ts,10,humid_hot,9,2.724,1
2025-11-08T16:04:16.825096,ts,10,humid_hot,10,3.227,1
