timestamp,db,scale,query_name,run_index,elapsed_ms,row_count
2025-11-08T16:08:50.675084,ts,100,count_1month,1,11.953,1
2025-11-08T16:08:51.642848,ts,100,count_1month,2,1.776,1
2025-11-08T16:08:52.741877,ts,100,count_1month,3,1.778,1
2025-11-08T16:08:53.922986,ts,100,count_1month,4,1.388,1
2025-11-08T16:08:55.087137,ts,100,count_1month,5,1.625,1
2025-11-08T16:08:56.027777,ts,100,count_1month,6,1.397,1
2025-11-08T16:08:57.489277,ts,100,count_1month,7,1.566,1
2025-11-08T16:08:58.529695,ts,100,count_1month,8,1.654,1
2025-11-08T16:08:59.532880,ts,100,count_1month,9,2.668,1
2025-11-08T16:09:00.761288,ts,100,count_1month,10,1.585,1
