timestamp,db,scale,query_name,run_index,elapsed_ms,row_count
2025-11-08T15:59:12.232572,pg,75,count_1day,1,53.356,1
2025-11-08T15:59:13.290493,pg,75,count_1day,2,44.907,1
2025-11-08T15:59:15.430893,pg,75,count_1day,3,50.696,1
2025-11-08T15:59:17.042336,pg,75,count_1day,4,49.000,1
2025-11-08T15:59:19.471945,pg,75,count_1day,5,48.027,1
2025-11-08T15:59:20.608267,pg,75,count_1day,6,51.888,1
2025-11-08T15:59:21.528811,pg,75,count_1day,7,49.732,1
2025-11-08T15:59:22.421859,pg,75,count_1day,8,47.462,1
2025-11-08T15:59:23.565668,pg,75,count_1day,9,62.311,1
2025-11-08T15:59:24.818580,pg,75,count_1day,10,60.883,1
