timestamp,db,scale,query_name,run_index,elapsed_ms,row_count
2025-11-08T16:08:38.042241,ts,100,count_1day,1,9.384,1
2025-11-08T16:08:40.167065,ts,100,count_1day,2,1.813,1
2025-11-08T16:08:41.248062,ts,100,count_1day,3,1.426,1
2025-11-08T16:08:42.580149,ts,100,count_1day,4,1.990,1
2025-11-08T16:08:44.560107,ts,100,count_1day,5,1.406,1
2025-11-08T16:08:45.952509,ts,100,count_1day,6,1.102,1
2025-11-08T16:08:47.829794,ts,100,count_1day,7,1.591,1
2025-11-08T16:08:48.571945,ts,100,count_1day,8,1.525,1
2025-11-08T16:08:49.342310,ts,100,count_1day,9,2.146,1
2025-11-08T16:08:49.988549,ts,100,count_1day,10,1.139,1
