timestamp,db,scale,query_name,run_index,elapsed_ms,row_count
2025-11-08T15:56:24.076039,pg,10,humid_cold,1,5.343,1
2025-11-08T15:56:26.635054,pg,10,humid_cold,2,6.251,1
2025-11-08T15:56:29.212607,pg,10,humid_cold,3,5.300,1
2025-11-08T15:56:30.243864,pg,10,humid_cold,4,6.876,1
2025-11-08T15:56:32.028050,pg,10,humid_cold,5,5.593,1
2025-11-08T15:56:33.595869,pg,10,humid_cold,6,7.550,1
2025-11-08T15:56:34.530392,pg,10,humid_cold,7,7.570,1
2025-11-08T15:56:35.564993,pg,10,humid_cold,8,7.367,1
2025-11-08T15:56:36.517878,pg,10,humid_cold,9,5.764,1
2025-11-08T15:56:37.433870,pg,10,humid_cold,10,7.499,1
