timestamp,db,scale,query_name,run_index,elapsed_ms,row_count
2025-11-08T16:00:33.841282,pg,100,count_1day,1,67.273,1
2025-11-08T16:00:34.878253,pg,100,count_1day,2,58.806,1
2025-11-08T16:00:36.213855,pg,100,count_1day,3,57.478,1
2025-11-08T16:00:37.236864,pg,100,count_1day,4,50.036,1
2025-11-08T16:00:38.573337,pg,100,count_1day,5,56.292,1
2025-11-08T16:00:39.799653,pg,100,count_1day,6,58.051,1
2025-11-08T16:00:40.878160,pg,100,count_1day,7,64.241,1
2025-11-08T16:00:42.694298,pg,100,count_1day,8,59.256,1
2025-11-08T16:00:44.204689,pg,100,count_1day,9,57.594,1
2025-11-08T16:00:45.689780,pg,100,count_1day,10,60.128,1
