timestamp,db,scale,query_name,run_index,elapsed_ms,row_count
2025-11-08T16:03:55.278187,ts,10,downsample_ts_day,1,3.695,29
2025-11-08T16:03:56.449434,ts,10,downsample_ts_day,2,2.641,29
2025-11-08T16:03:57.676140,ts,10,downsample_ts_day,3,3.099,29
2025-11-08T16:03:58.716844,ts,10,downsample_ts_day,4,2.181,29
2025-11-08T16:03:59.805256,ts,10,downsample_ts_day,5,2.900,29
2025-11-08T16:04:01.075982,ts,10,downsample_ts_day,6,3.123,29
2025-11-08T16:04:02.436047,ts,10,downsample_ts_day,7,2.742,29
2025-11-08T16:04:03.687775,ts,10,downsample_ts_day,8,1.593,29
2025-11-08T16:04:04.911717,ts,10,downsample_ts_day,9,2.664,29
2025-11-08T16:04:06.247446,ts,10,downsample_ts_day,10,2.818,29
