timestamp,db,scale,query_name,run_index,elapsed_ms,row_count
2025-11-08T16:00:47.129145,pg,100,count_1month,1,57.285,1
2025-11-08T16:00:48.578159,pg,100,count_1month,2,56.357,1
2025-11-08T16:00:50.255566,pg,100,count_1month,3,48.635,1
2025-11-08T16:00:51.419052,pg,100,count_1month,4,55.075,1
2025-11-08T16:00:53.260891,pg,100,count_1month,5,54.067,1
2025-11-08T16:00:54.736360,pg,100,count_1month,6,72.289,1
2025-11-08T16:00:56.401601,pg,100,count_1month,7,46.796,1
2025-11-08T16:00:57.425246,pg,100,count_1month,8,53.825,1
2025-11-08T16:00:58.390697,pg,100,count_1month,9,61.949,1
2025-11-08T16:00:59.455813,pg,100,count_1month,10,58.804,1
