timestamp,db,scale,query_name,run_index,elapsed_ms,row_count
2025-11-08T16:01:52.933739,ts,1,count_1day,1,66.479,1
2025-11-08T16:01:54.885676,ts,1,count_1day,2,1.339,1
2025-11-08T16:01:56.203492,ts,1,count_1day,3,1.551,1
2025-11-08T16:01:57.873477,ts,1,count_1day,4,1.237,1
2025-11-08T16:01:59.569495,ts,1,count_1day,5,1.165,1
2025-11-08T16:02:01.055875,ts,1,count_1day,6,2.130,1
2025-11-08T16:02:02.046945,ts,1,count_1day,7,2.224,1
2025-11-08T16:02:03.429719,ts,1,count_1day,8,2.129,1
2025-11-08T16:02:05.109086,ts,1,count_1day,9,1.556,1
2025-11-08T16:02:07.109672,ts,1,count_1day,10,1.279,1
