timestamp,db,scale,query_name,run_index,elapsed_ms,row_count
2025-11-08T15:57:18.521678,pg,25,downsample_pg_day,1,12.674,31
2025-11-08T15:57:19.362504,pg,25,downsample_pg_day,2,11.501,31
2025-11-08T15:57:20.447428,pg,25,downsample_pg_day,3,8.319,31
2025-11-08T15:57:21.544297,pg,25,downsample_pg_day,4,11.733,31
2025-11-08T15:57:22.576029,pg,25,downsample_pg_day,5,12.855,31
2025-11-08T15:57:23.516992,pg,25,downsample_pg_day,6,8.867,31
2025-11-08T15:57:24.411286,pg,25,downsample_pg_day,7,9.073,31
2025-11-08T15:57:25.381667,pg,25,downsample_pg_day,8,11.230,31
2025-11-08T15:57:26.368069,pg,25,downsample_pg_day,9,7.387,31
2025-11-08T15:57:27.530016,pg,25,downsample_pg_day,10,8.458,31
