timestamp,db,scale,query_name,run_index,elapsed_ms,row_count
2025-11-08T16:09:42.838458,ts,100,humid_cold,1,2.736,1
2025-11-08T16:09:44.002946,ts,100,humid_cold,2,2.272,1
2025-11-08T16:09:45.129391,ts,100,humid_cold,3,2.093,1
2025-11-08T16:09:46.391570,ts,100,humid_cold,4,1.559,1
2025-11-08T16:09:47.612277,ts,100,humid_cold,5,1.794,1
2025-11-08T16:09:48.698709,ts,100,humid_cold,6,2.069,1
2025-11-08T16:09:49.789737,ts,100,humid_cold,7,2.267,1
2025-11-08T16:09:51.255844,ts,100,humid_cold,8,1.824,1
2025-11-08T16:09:52.625451,ts,100,humid_cold,9,1.954,1
2025-11-08T16:09:53.835142,ts,100,humid_cold,10,2.745,1
