timestamp,db,threads,query_name,elapsed_ms,row_count
2025-11-08T16:18:13.965698,ts,32,count_1day,15.916,1
2025-11-08T16:18:13.965739,ts,32,humid_cold,14.605,1
2025-11-08T16:18:13.965753,ts,32,count_1day,4.717,1
2025-11-08T16:18:13.965779,ts,32,downsample_ts_day,19.284,31
2025-11-08T16:18:13.965791,ts,32,count_1month,16.760,1
2025-11-08T16:18:13.965801,ts,32,count_1month,7.646,1
2025-11-08T16:18:13.965812,ts,32,humid_cold,12.486,1
2025-11-08T16:18:13.965822,ts,32,humid_cold,6.453,1
2025-11-08T16:18:13.965833,ts,32,count_1month,12.270,1
2025-11-08T16:18:13.965843,ts,32,humid_cold,2.699,1
2025-11-08T16:18:13.965853,ts,32,count_1day,5.895,1
2025-11-08T16:18:13.965864,ts,32,humid_cold,8.658,1
2025-11-08T16:18:13.965873,ts,32,humid_cold,18.035,1
2025-11-08T16:18:13.965883,ts,32,downsample_ts_day,6.778,31
2025-11-08T16:18:13.965894,ts,32,count_1month,14.136,1
2025-11-08T16:18:13.965904,ts,32,count_1day,5.516,1
2025-11-08T16:18:13.965914,ts,32,humid_hot,13.591,1
2025-11-08T16:18:13.965924,ts,32,count_1day,11.085,1
2025-11-08T16:18:13.965934,ts,32,humid_cold,12.307,1
2025-11-08T16:18:13.965944,ts,32,humid_cold,3.008,1
2025-11-08T16:18:13.965954,ts,32,humid_hot,16.947,1
2025-11-08T16:18:13.965964,ts,32,count_1day,2.076,1
2025-11-08T16:18:13.965974,ts,32,count_1day,1.349,1
2025-11-08T16:18:13.965984,ts,32,count_1day,5.221,1
2025-11-08T16:18:13.965994,ts,32,humid_hot,4.596,1
2025-11-08T16:18:13.966003,ts,32,humid_cold,36.222,1
2025-11-08T16:18:13.966013,ts,32,humid_cold,11.974,1
2025-11-08T16:18:13.966023,ts,32,humid_hot,10.018,1
2025-11-08T16:18:13.966032,ts,32,downsample_ts_day,18.717,31
2025-11-08T16:18:13.966043,ts,32,count_1day,1.993,1
2025-11-08T16:18:13.966052,ts,32,humid_cold,11.415,1
2025-11-08T16:18:13.966062,ts,32,count_1day,9.916,1
2025-11-08T16:18:13.966071,ts,32,count_1day,6.631,1
2025-11-08T16:18:13.966081,ts,32,downsample_ts_day,13.857,31
2025-11-08T16:18:13.966091,ts,32,humid_hot,21.786,1
2025-11-08T16:18:13.966101,ts,32,count_1day,1.629,1
2025-11-08T16:18:13.966110,ts,32,humid_cold,2.256,1
2025-11-08T16:18:13.966120,ts,32,count_1month,20.458,1
2025-11-08T16:18:13.966130,ts,32,downsample_ts_day,10.833,31
2025-11-08T16:18:13.966140,ts,32,count_1month,12.109,1
2025-11-08T16:18:13.966150,ts,32,count_1day,8.206,1
2025-11-08T16:18:13.966159,ts,32,count_1day,5.418,1
2025-11-08T16:18:13.966169,ts,32,count_1day,6.506,1
2025-11-08T16:18:13.966178,ts,32,humid_cold,12.217,1
2025-11-08T16:18:13.966188,ts,32,count_1day,7.892,1
2025-11-08T16:18:13.966198,ts,32,downsample_ts_day,26.921,31
2025-11-08T16:18:13.966208,ts,32,humid_hot,6.382,1
2025-11-08T16:18:13.966217,ts,32,humid_hot,2.241,1
2025-11-08T16:18:13.966227,ts,32,count_1day,1.980,1
2025-11-08T16:18:13.966237,ts,32,count_1day,3.173,1
2025-11-08T16:18:13.966246,ts,32,count_1day,6.486,1
2025-11-08T16:18:13.966256,ts,32,humid_hot,2.305,1
2025-11-08T16:18:13.966265,ts,32,humid_hot,8.330,1
2025-11-08T16:18:13.966275,ts,32,humid_cold,23.983,1
2025-11-08T16:18:13.966285,ts,32,humid_hot,12.446,1
2025-11-08T16:18:13.966294,ts,32,humid_cold,23.715,1
2025-11-08T16:18:13.966304,ts,32,humid_hot,11.471,1
2025-11-08T16:18:13.966314,ts,32,humid_hot,7.871,1
2025-11-08T16:18:13.966323,ts,32,count_1day,4.098,1
2025-11-08T16:18:13.966332,ts,32,count_1day,1.173,1
2025-11-08T16:18:13.966342,ts,32,humid_cold,23.274,1
2025-11-08T16:18:13.966352,ts,32,count_1month,11.857,1
2025-11-08T16:18:13.966362,ts,32,downsample_ts_day,13.696,31
2025-11-08T16:18:13.966372,ts,32,downsample_ts_day,9.224,31
2025-11-08T16:18:13.966382,ts,32,count_1day,6.865,1
2025-11-08T16:18:13.966392,ts,32,count_1month,3.958,1
2025-11-08T16:18:13.966402,ts,32,downsample_ts_day,12.406,31
2025-11-08T16:18:13.966412,ts,32,count_1month,1.969,1
2025-11-08T16:18:13.966421,ts,32,count_1month,1.935,1
2025-11-08T16:18:13.966431,ts,32,humid_cold,17.550,1
2025-11-08T16:18:13.966441,ts,32,downsample_ts_day,7.772,31
2025-11-08T16:18:13.966451,ts,32,count_1month,15.671,1
2025-11-08T16:18:13.966460,ts,32,humid_cold,7.068,1
2025-11-08T16:18:13.966470,ts,32,downsample_ts_day,13.449,31
2025-11-08T16:18:13.966480,ts,32,humid_hot,19.747,1
2025-11-08T16:18:13.966489,ts,32,humid_hot,4.161,1
2025-11-08T16:18:13.966500,ts,32,count_1month,6.135,1
