timestamp,db,threads,query_name,elapsed_ms,row_count
2025-11-08T16:18:13.807718,ts,16,count_1month,8.103,1
2025-11-08T16:18:13.807725,ts,16,count_1day,1.719,1
2025-11-08T16:18:13.807732,ts,16,humid_cold,8.624,1
2025-11-08T16:18:13.807739,ts,16,count_1day,1.480,1
2025-11-08T16:18:13.807746,ts,16,downsample_ts_day,3.092,31
2025-11-08T16:18:13.807753,ts,16,count_1day,1.168,1
2025-11-08T16:18:13.807782,ts,16,humid_hot,3.354,1
2025-11-08T16:18:13.807794,ts,16,humid_hot,1.810,1
2025-11-08T16:18:13.807806,ts,16,count_1day,15.377,1
2025-11-08T16:18:13.807816,ts,16,humid_cold,6.489,1
2025-11-08T16:18:13.807824,ts,16,humid_cold,2.479,1
2025-11-08T16:18:13.807830,ts,16,count_1day,1.340,1
2025-11-08T16:18:13.807837,ts,16,count_1day,1.425,1
2025-11-08T16:18:13.807844,ts,16,downsample_ts_day,4.436,31
2025-11-08T16:18:13.807852,ts,16,humid_cold,3.047,1
2025-11-08T16:18:13.807858,ts,16,count_1day,1.154,1
2025-11-08T16:18:13.807865,ts,16,count_1day,13.354,1
2025-11-08T16:18:13.807872,ts,16,humid_cold,4.514,1
2025-11-08T16:18:13.807879,ts,16,count_1month,1.850,1
2025-11-08T16:18:13.807887,ts,16,humid_hot,5.493,1
2025-11-08T16:18:13.807894,ts,16,humid_hot,5.467,1
2025-11-08T16:18:13.807901,ts,16,humid_hot,6.709,1
2025-11-08T16:18:13.807908,ts,16,downsample_ts_day,6.156,31
2025-11-08T16:18:13.807915,ts,16,humid_cold,3.515,1
2025-11-08T16:18:13.807922,ts,16,downsample_ts_day,18.904,31
2025-11-08T16:18:13.807929,ts,16,downsample_ts_day,3.055,31
2025-11-08T16:18:13.807936,ts,16,count_1day,1.493,1
2025-11-08T16:18:13.807943,ts,16,downsample_ts_day,3.638,31
2025-11-08T16:18:13.807950,ts,16,count_1month,7.266,1
2025-11-08T16:18:13.807956,ts,16,count_1month,4.711,1
2025-11-08T16:18:13.807963,ts,16,humid_hot,8.070,1
2025-11-08T16:18:13.807970,ts,16,count_1month,2.420,1
2025-11-08T16:18:13.807977,ts,16,count_1month,27.433,1
2025-11-08T16:18:13.807985,ts,16,count_1day,1.190,1
2025-11-08T16:18:13.807993,ts,16,count_1day,1.049,1
2025-11-08T16:18:13.807999,ts,16,downsample_ts_day,4.436,31
2025-11-08T16:18:13.808006,ts,16,count_1day,1.173,1
2025-11-08T16:18:13.808013,ts,16,humid_hot,4.261,1
2025-11-08T16:18:13.808020,ts,16,downsample_ts_day,3.010,31
2025-11-08T16:18:13.808027,ts,16,humid_cold,30.670,1
2025-11-08T16:18:13.808034,ts,16,count_1month,3.030,1
2025-11-08T16:18:13.808041,ts,16,humid_hot,3.453,1
2025-11-08T16:18:13.808048,ts,16,count_1day,1.123,1
2025-11-08T16:18:13.808055,ts,16,humid_cold,1.800,1
2025-11-08T16:18:13.808062,ts,16,humid_cold,1.833,1
2025-11-08T16:18:13.808069,ts,16,count_1day,1.304,1
2025-11-08T16:18:13.808076,ts,16,humid_hot,2.754,1
2025-11-08T16:18:13.808083,ts,16,downsample_ts_day,4.142,31
2025-11-08T16:18:13.808090,ts,16,downsample_ts_day,18.183,31
2025-11-08T16:18:13.808097,ts,16,humid_hot,5.146,1
2025-11-08T16:18:13.808104,ts,16,humid_hot,1.776,1
2025-11-08T16:18:13.808111,ts,16,humid_hot,1.958,1
2025-11-08T16:18:13.808118,ts,16,humid_hot,2.197,1
2025-11-08T16:18:13.808125,ts,16,count_1month,1.788,1
2025-11-08T16:18:13.808132,ts,16,humid_cold,1.736,1
2025-11-08T16:18:13.808140,ts,16,count_1month,1.577,1
2025-11-08T16:18:13.808147,ts,16,humid_hot,16.885,1
2025-11-08T16:18:13.808154,ts,16,downsample_ts_day,6.211,31
2025-11-08T16:18:13.808161,ts,16,humid_cold,2.707,1
2025-11-08T16:18:13.808168,ts,16,downsample_ts_day,3.451,31
2025-11-08T16:18:13.808175,ts,16,downsample_ts_day,5.149,31
2025-11-08T16:18:13.808182,ts,16,downsample_ts_day,2.518,31
2025-11-08T16:18:13.808189,ts,16,count_1month,2.360,1
2025-11-08T16:18:13.808196,ts,16,humid_cold,1.637,1
2025-11-08T16:18:13.808203,ts,16,count_1day,14.630,1
2025-11-08T16:18:13.808211,ts,16,count_1day,1.980,1
2025-11-08T16:18:13.808218,ts,16,downsample_ts_day,6.537,31
2025-11-08T16:18:13.808225,ts,16,humid_hot,4.126,1
2025-11-08T16:18:13.808232,ts,16,count_1day,1.020,1
2025-11-08T16:18:13.808239,ts,16,humid_hot,1.493,1
2025-11-08T16:18:13.808246,ts,16,count_1month,1.585,1
2025-11-08T16:18:13.808253,ts,16,downsample_ts_day,21.491,31
2025-11-08T16:18:13.808260,ts,16,downsample_ts_day,3.533,31
2025-11-08T16:18:13.808267,ts,16,humid_hot,5.326,1
2025-11-08T16:18:13.808274,ts,16,humid_cold,1.500,1
2025-11-08T16:18:13.808295,ts,16,downsample_ts_day,1.816,31
2025-11-08T16:18:13.808303,ts,16,count_1month,1.373,1
2025-11-08T16:18:13.808310,ts,16,count_1month,1.104,1
2025-11-08T16:18:13.808318,ts,16,humid_cold,1.654,1
2025-11-08T16:18:13.808325,ts,16,count_1month,1.578,1
2025-11-08T16:18:13.808331,ts,16,humid_hot,26.172,1
2025-11-08T16:18:13.808338,ts,16,downsample_ts_day,13.585,31
2025-11-08T16:18:13.808346,ts,16,humid_hot,2.074,1
2025-11-08T16:18:13.808352,ts,16,count_1day,1.145,1
2025-11-08T16:18:13.808359,ts,16,downsample_ts_day,2.384,31
2025-11-08T16:18:13.808367,ts,16,humid_cold,1.758,1
2025-11-08T16:18:13.808374,ts,16,humid_hot,1.231,1
2025-11-08T16:18:13.808381,ts,16,count_1month,1.404,1
2025-11-08T16:18:13.808387,ts,16,humid_cold,1.317,1
