timestamp,db,threads,query_name,elapsed_ms,row_count
2025-11-08T16:18:11.654866,pg,16,downsample_pg_day,147.803,31
2025-11-08T16:18:11.654904,pg,16,count_1day,66.571,1
2025-11-08T16:18:11.654917,pg,16,count_1month,67.138,1
2025-11-08T16:18:11.654927,pg,16,humid_hot,77.039,1
2025-11-08T16:18:11.654936,pg,16,humid_cold,76.484,1
2025-11-08T16:18:11.654946,pg,16,humid_hot,76.738,1
2025-11-08T16:18:11.654955,pg,16,count_1month,66.818,1
2025-11-08T16:18:11.654964,pg,16,humid_cold,76.704,1
2025-11-08T16:18:11.654973,pg,16,count_1day,146.420,1
2025-11-08T16:18:11.654982,pg,16,count_1month,111.020,1
2025-11-08T16:18:11.654992,pg,16,count_1day,130.587,1
2025-11-08T16:18:11.655002,pg,16,humid_cold,170.703,1
2025-11-08T16:18:11.655011,pg,16,downsample_pg_day,109.790,31
2025-11-08T16:18:11.655021,pg,16,humid_hot,65.005,1
2025-11-08T16:18:11.655030,pg,16,downsample_pg_day,199.389,31
2025-11-08T16:18:11.655040,pg,16,humid_hot,76.487,1
2025-11-08T16:18:11.655049,pg,16,count_1month,68.365,1
2025-11-08T16:18:11.655058,pg,16,downsample_pg_day,67.681,31
2025-11-08T16:18:11.655067,pg,16,downsample_pg_day,68.831,31
2025-11-08T16:18:11.655077,pg,16,count_1day,67.758,1
2025-11-08T16:18:11.655086,pg,16,humid_cold,76.733,1
2025-11-08T16:18:11.655094,pg,16,count_1month,66.360,1
2025-11-08T16:18:11.655103,pg,16,humid_hot,105.892,1
2025-11-08T16:18:11.655112,pg,16,count_1day,247.624,1
2025-11-08T16:18:11.655122,pg,16,count_1day,53.194,1
2025-11-08T16:18:11.655130,pg,16,humid_cold,64.279,1
2025-11-08T16:18:11.655139,pg,16,count_1month,53.795,1
2025-11-08T16:18:11.655148,pg,16,humid_cold,62.772,1
2025-11-08T16:18:11.655157,pg,16,humid_hot,64.945,1
2025-11-08T16:18:11.655166,pg,16,downsample_pg_day,54.471,31
