timestamp,db,threads,query_name,elapsed_ms,row_count
2025-11-08T16:18:10.019160,pg,4,count_1month,40.744,1
2025-11-08T16:18:10.019196,pg,4,count_1day,36.179,1
2025-11-08T16:18:10.019208,pg,4,count_1day,34.092,1
2025-11-08T16:18:10.019218,pg,4,count_1day,31.006,1
2025-11-08T16:18:10.019227,pg,4,humid_hot,33.131,1
2025-11-08T16:18:10.019236,pg,4,humid_cold,31.846,1
2025-11-08T16:18:10.019245,pg,4,humid_hot,30.547,1
2025-11-08T16:18:10.019254,pg,4,humid_hot,110.242,1
2025-11-08T16:18:10.019264,pg,4,downsample_pg_day,38.031,31
2025-11-08T16:18:10.019273,pg,4,humid_cold,41.908,1
2025-11-08T16:18:10.019282,pg,4,count_1month,36.358,1
2025-11-08T16:18:10.019291,pg,4,count_1day,35.926,1
2025-11-08T16:18:10.019300,pg,4,downsample_pg_day,28.740,31
2025-11-08T16:18:10.019310,pg,4,downsample_pg_day,29.409,31
2025-11-08T16:18:10.019319,pg,4,count_1month,27.095,1
2025-11-08T16:18:10.019328,pg,4,downsample_pg_day,29.172,31
2025-11-08T16:18:10.019337,pg,4,humid_hot,96.910,1
2025-11-08T16:18:10.019346,pg,4,humid_cold,43.972,1
2025-11-08T16:18:10.019355,pg,4,humid_hot,42.404,1
2025-11-08T16:18:10.019364,pg,4,downsample_pg_day,49.845,31
2025-11-08T16:18:10.019373,pg,4,downsample_pg_day,43.494,31
2025-11-08T16:18:10.019382,pg,4,humid_cold,43.179,1
2025-11-08T16:18:10.019391,pg,4,humid_cold,46.555,1
2025-11-08T16:18:10.019400,pg,4,humid_hot,44.042,1
2025-11-08T16:18:10.019409,pg,4,humid_cold,104.684,1
2025-11-08T16:18:10.019418,pg,4,humid_cold,44.650,1
2025-11-08T16:18:10.019427,pg,4,count_1month,42.197,1
2025-11-08T16:18:10.019436,pg,4,count_1month,38.509,1
2025-11-08T16:18:10.019445,pg,4,humid_hot,44.037,1
2025-11-08T16:18:10.019454,pg,4,count_1day,38.628,1
2025-11-08T16:18:10.019463,pg,4,downsample_pg_day,46.216,31
2025-11-08T16:18:10.019472,pg,4,humid_hot,43.334,1
2025-11-08T16:18:10.019481,pg,4,downsample_pg_day,26.739,31
2025-11-08T16:18:10.019490,pg,4,count_1month,26.333,1
