timestamp,db,query_name,run_index,elapsed_ms,rowcount
2025-11-07T13:39:24.551058,ts,rolling_10,1,268.6572074890137,5000
2025-11-07T13:39:24.758283,ts,rolling_10,2,207.0941925048828,5000
2025-11-07T13:39:24.991061,ts,rolling_10,3,232.63072967529297,5000
2025-11-07T13:39:25.274551,ts,rolling_10,4,283.34856033325195,5000
2025-11-07T13:39:25.580382,ts,rolling_10,5,305.680513381958,5000
2025-11-07T13:39:25.847632,ts,rolling_10,6,267.09818840026855,5000
2025-11-07T13:39:26.096800,ts,rolling_10,7,249.01270866394043,5000
2025-11-07T13:39:26.347779,ts,rolling_10,8,250.83041191101074,5000
2025-11-07T13:39:26.653573,ts,rolling_10,9,305.61232566833496,5000
2025-11-07T13:39:27.009672,ts,rolling_10,10,355.867862701416,5000
