timestamp,db,query_name,run_index,elapsed_ms,rowcount
2025-11-07T13:38:29.210097,pg,avg_temp_2020,1,31.176328659057617,1
2025-11-07T13:38:29.237356,pg,avg_temp_2020,2,27.045011520385742,1
2025-11-07T13:38:29.264969,pg,avg_temp_2020,3,27.08292007446289,1
2025-11-07T13:38:29.292169,pg,avg_temp_2020,4,27.052879333496094,1
2025-11-07T13:38:29.319142,pg,avg_temp_2020,5,26.825428009033203,1
2025-11-07T13:38:29.346278,pg,avg_temp_2020,6,26.992321014404297,1
2025-11-07T13:38:29.371076,pg,avg_temp_2020,7,24.657487869262695,1
2025-11-07T13:38:29.397202,pg,avg_temp_2020,8,25.989770889282227,1
2025-11-07T13:38:29.423559,pg,avg_temp_2020,9,26.20863914489746,1
2025-11-07T13:38:29.451998,pg,avg_temp_2020,10,28.29122543334961,1
