timestamp,db,query_name,run_index,elapsed_ms,rowcount
2025-11-07T15:44:02.363519,ts,largest_tips,1,2444.5035457611084,10
2025-11-07T15:44:04.453858,ts,largest_tips,2,2090.174436569214,10
2025-11-07T15:44:06.662549,ts,largest_tips,3,2208.2507610321045,10
2025-11-07T15:44:08.696206,ts,largest_tips,4,2033.3046913146973,10
2025-11-07T15:44:10.964870,ts,largest_tips,5,2268.510341644287,10
2025-11-07T15:44:13.028863,ts,largest_tips,6,2063.3630752563477,10
2025-11-07T15:44:15.081528,ts,largest_tips,7,2052.532434463501,10
2025-11-07T15:44:17.174425,ts,largest_tips,8,2092.7507877349854,10
2025-11-07T15:44:19.464314,ts,largest_tips,9,2289.757013320923,10
2025-11-07T15:44:21.664743,ts,largest_tips,10,2200.230360031128,10
