timestamp,db,query_name,run_index,elapsed_ms,rowcount
2025-11-07T23:16:23.476102,ts,downsample_ts_hour,1,1116.013765335083,24
2025-11-07T23:16:25.572925,ts,downsample_ts_hour,2,1070.9576606750488,24
2025-11-07T23:16:27.940671,ts,downsample_ts_hour,3,1087.1517658233643,24
2025-11-07T23:16:30.111727,ts,downsample_ts_hour,4,1120.689868927002,24
2025-11-07T23:16:32.037678,ts,downsample_ts_hour,5,1020.5962657928467,24
2025-11-07T23:16:33.983972,ts,downsample_ts_hour,6,1061.4664554595947,24
2025-11-07T23:16:36.087418,ts,downsample_ts_hour,7,1038.8131141662598,24
2025-11-07T23:16:38.030474,ts,downsample_ts_hour,8,1041.9881343841553,24
2025-11-07T23:16:41.104410,ts,downsample_ts_hour,9,1046.705722808838,24
2025-11-07T23:16:44.229950,ts,downsample_ts_hour,10,1050.1363277435303,24
