timestamp,db,query_name,run_index,elapsed_ms,rowcount
2025-11-07T15:35:00.906908,ts,count_1week,1,260.02001762390137,1
2025-11-07T15:35:01.051403,ts,count_1week,2,144.3493366241455,1
2025-11-07T15:35:01.187586,ts,count_1week,3,136.04044914245605,1
2025-11-07T15:35:01.325599,ts,count_1week,4,137.88509368896484,1
2025-11-07T15:35:01.468939,ts,count_1week,5,143.2056427001953,1
2025-11-07T15:35:01.604235,ts,count_1week,6,135.1485252380371,1
2025-11-07T15:35:01.743578,ts,count_1week,7,139.1901969909668,1
2025-11-07T15:35:01.880043,ts,count_1week,8,136.3224983215332,1
2025-11-07T15:35:02.011638,ts,count_1week,9,131.44803047180176,1
2025-11-07T15:35:02.152241,ts,count_1week,10,140.46049118041992,1
